sales_method,year,price_per_unit,margin
Outlet,2021,51.00,37%
Outlet,2021,49.00,57%
Outlet,2021,41.00,39%
Outlet,2021,42.00,43%
Outlet,2021,43.00,47%
Outlet,2021,43.00,42%
Outlet,2021,52.00,35%
Outlet,2021,49.00,57%
Outlet,2021,45.00,39%
Outlet,2021,43.00,43%
Outlet,2021,39.00,47%
Outlet,2021,50.00,40%
Outlet,2021,50.00,36%
Outlet,2021,51.00,58%
Outlet,2021,44.00,42%
Outlet,2021,38.00,47%
Outlet,2021,43.00,46%
Outlet,2021,46.00,39%
Outlet,2021,49.00,36%
Outlet,2021,46.00,52%
Outlet,2021,40.00,34%
Outlet,2021,32.00,40%
Outlet,2021,32.00,41%
Outlet,2021,36.00,34%
Outlet,2021,48.00,31%
Outlet,2021,47.00,53%
Outlet,2021,35.00,32%
Outlet,2021,38.00,38%
Outlet,2021,40.00,38%
Outlet,2021,43.00,33%
Outlet,2021,42.00,32%
Outlet,2021,48.00,60%
Outlet,2021,43.00,42%
Outlet,2021,47.00,44%
Outlet,2021,43.00,46%
Outlet,2021,51.00,39%
Outlet,2021,53.00,36%
Outlet,2021,53.00,61%
Outlet,2021,47.00,41%
Outlet,2021,44.00,44%
Outlet,2021,40.00,45%
Outlet,2021,46.00,39%
Outlet,2020,53.00,32%
Outlet,2020,27.00,42%
Outlet,2020,35.00,31%
Outlet,2020,36.00,47%
Outlet,2020,34.00,41%
Outlet,2020,37.00,57%
Outlet,2020,36.00,24%
Outlet,2020,27.00,43%
Outlet,2020,35.00,31%
Outlet,2020,31.00,43%
Outlet,2020,30.00,41%
Outlet,2020,37.00,61%
Outlet,2020,31.00,23%
Outlet,2020,31.00,45%
Outlet,2020,42.00,32%
Outlet,2020,43.00,47%
Outlet,2020,41.00,41%
Outlet,2020,44.00,62%
Outlet,2020,39.00,26%
Outlet,2020,41.00,42%
Outlet,2020,46.00,29%
Outlet,2020,47.00,45%
Outlet,2020,40.00,41%
Outlet,2020,47.00,61%
Outlet,2020,54.00,27%
Outlet,2020,43.00,48%
Outlet,2020,43.00,35%
Outlet,2020,49.00,47%
Outlet,2020,47.00,46%
Outlet,2020,43.00,66%
Outlet,2020,54.00,32%
Outlet,2020,47.00,50%
Outlet,2020,51.00,36%
Outlet,2020,46.00,48%
Outlet,2020,47.00,45%
Outlet,2020,47.00,65%
Outlet,2020,57.00,28%
Outlet,2020,48.00,44%
Outlet,2020,46.00,27%
Outlet,2020,47.00,45%
Outlet,2020,46.00,42%
Outlet,2020,47.00,59%
Outlet,2020,61.00,27%
Outlet,2020,44.00,46%
Outlet,2020,56.00,29%
Outlet,2020,44.00,42%
Outlet,2020,42.00,42%
Outlet,2020,50.00,59%
Outlet,2020,55.00,26%
Outlet,2020,41.00,38%
Outlet,2020,51.00,27%
Outlet,2020,46.00,41%
Outlet,2020,43.00,35%
Outlet,2020,53.00,53%
Outlet,2020,54.00,21%
Outlet,2020,47.00,40%
Outlet,2020,50.00,25%
Outlet,2020,47.00,42%
Outlet,2020,43.00,33%
Outlet,2020,48.00,54%
Outlet,2020,53.00,22%
Outlet,2020,47.00,42%
Outlet,2020,52.00,25%
Outlet,2020,44.00,42%
Outlet,2020,43.00,35%
Outlet,2020,46.00,54%
Outlet,2020,51.00,21%
Outlet,2020,47.00,37%
Outlet,2020,50.00,25%
Outlet,2020,47.00,42%
Outlet,2020,40.00,36%
Outlet,2020,49.00,54%
Outlet,2020,56.00,18%
Outlet,2020,20.00,40%
Outlet,2020,31.00,25%
Outlet,2020,26.00,42%
Outlet,2020,26.00,34%
Outlet,2021,30.00,34%
Outlet,2021,24.00,53%
Outlet,2021,18.00,37%
Outlet,2021,23.00,39%
Outlet,2021,23.00,39%
Outlet,2021,28.00,49%
Outlet,2021,29.00,32%
Outlet,2021,28.00,56%
Outlet,2021,20.00,43%
Outlet,2021,31.00,47%
Outlet,2021,22.00,43%
Outlet,2021,25.00,56%
Outlet,2021,27.00,41%
Outlet,2021,25.00,61%
Outlet,2021,13.00,45%
Outlet,2021,17.00,42%
Outlet,2021,15.00,44%
Outlet,2021,20.00,56%
Outlet,2021,20.00,38%
Outlet,2021,18.00,61%
Outlet,2021,12.00,45%
Outlet,2021,20.00,44%
Outlet,2021,14.00,46%
Outlet,2021,20.00,54%
Outlet,2021,33.00,41%
Outlet,2021,31.00,59%
Outlet,2021,28.00,47%
Outlet,2021,32.00,47%
Outlet,2021,26.00,44%
Outlet,2021,29.00,56%
Outlet,2021,30.00,39%
Outlet,2021,37.00,59%
Outlet,2021,29.00,50%
Outlet,2021,30.00,50%
Outlet,2021,30.00,50%
Outlet,2021,32.00,61%
Outlet,2021,33.00,45%
Outlet,2021,38.00,62%
Outlet,2021,29.00,51%
Outlet,2021,44.00,51%
Outlet,2021,39.00,47%
Outlet,2021,32.00,59%
Outlet,2021,35.00,45%
Outlet,2021,40.00,67%
Outlet,2021,40.00,50%
Outlet,2021,33.00,47%
Outlet,2021,40.00,51%
Outlet,2021,40.00,57%
Outlet,2021,39.00,43%
Outlet,2021,30.00,62%
Outlet,2021,28.00,52%
Outlet,2021,25.00,48%
Outlet,2021,27.00,48%
Outlet,2021,30.00,60%
Outlet,2021,28.00,44%
Outlet,2021,29.00,67%
Outlet,2021,24.00,48%
Outlet,2021,21.00,49%
Outlet,2021,37.00,47%
Outlet,2021,38.00,62%
Outlet,2021,43.00,46%
Outlet,2021,43.00,66%
Outlet,2021,39.00,48%
Outlet,2021,37.00,49%
Outlet,2021,44.00,51%
Outlet,2021,44.00,60%
Outlet,2021,38.00,47%
Outlet,2021,49.00,63%
Outlet,2021,27.00,44%
Outlet,2021,23.00,41%
Outlet,2021,19.00,39%
Outlet,2021,22.00,43%
Outlet,2021,31.00,41%
Outlet,2021,24.00,59%
Outlet,2021,16.00,47%
Outlet,2021,26.00,42%
Outlet,2021,26.00,44%
Outlet,2021,24.00,54%
Outlet,2021,29.00,39%
Outlet,2021,27.00,57%
Outlet,2021,23.00,49%
Outlet,2021,32.00,47%
Outlet,2021,20.00,51%
Outlet,2021,23.00,61%
Outlet,2021,28.00,46%
Outlet,2021,26.00,66%
Outlet,2021,15.00,52%
Outlet,2021,16.00,47%
Outlet,2021,11.00,47%
Outlet,2021,15.00,60%
Outlet,2021,19.00,42%
Outlet,2021,14.00,67%
Outlet,2021,7.00,47%
Outlet,2021,16.00,49%
Outlet,2021,11.00,52%
Outlet,2021,26.00,61%
Outlet,2021,39.00,42%
Outlet,2021,36.00,66%
Outlet,2021,30.00,48%
Outlet,2021,35.00,47%
Outlet,2021,35.00,51%
Outlet,2021,31.00,60%
Outlet,2021,38.00,47%
Outlet,2021,36.00,64%
Outlet,2021,31.00,53%
Outlet,2021,37.00,55%
Outlet,2021,31.00,56%
Outlet,2021,36.00,67%
Outlet,2021,35.00,52%
Outlet,2021,47.00,70%
Outlet,2021,27.00,55%
Outlet,2021,39.00,54%
Outlet,2021,36.00,53%
Outlet,2021,37.00,64%
Outlet,2021,42.00,50%
Outlet,2021,39.00,71%
Outlet,2021,38.00,55%
Outlet,2021,36.00,55%
Outlet,2021,47.00,56%
Outlet,2021,44.00,66%
Outlet,2021,35.00,48%
Outlet,2021,26.00,72%
Outlet,2021,20.00,52%
Outlet,2021,23.00,55%
Outlet,2021,24.00,54%
Outlet,2021,26.00,67%
Outlet,2021,22.00,49%
Outlet,2021,26.00,72%
Outlet,2021,14.00,57%
Outlet,2021,14.00,52%
Outlet,2021,33.00,55%
Outlet,2021,36.00,67%
Outlet,2021,37.00,48%
Outlet,2021,45.00,69%
Outlet,2021,46.00,56%
Outlet,2021,40.00,53%
Outlet,2021,47.00,54%
Outlet,2021,52.00,63%
Outlet,2021,40.00,47%
Outlet,2021,56.00,72%
Outlet,2021,27.00,39%
Outlet,2021,30.00,41%
Outlet,2021,23.00,42%
Outlet,2021,25.00,33%
Outlet,2021,36.00,37%
Outlet,2021,44.00,24%
Outlet,2021,33.00,51%
Outlet,2021,35.00,34%
Outlet,2021,44.00,31%
Outlet,2021,47.00,32%
Outlet,2021,42.00,35%
Outlet,2021,44.00,26%
Outlet,2021,48.00,47%
Outlet,2021,47.00,36%
Outlet,2021,51.00,27%
Outlet,2021,49.00,34%
Outlet,2021,41.00,35%
Outlet,2021,47.00,22%
Outlet,2021,57.00,50%
Outlet,2021,44.00,33%
Outlet,2021,46.00,28%
Outlet,2021,46.00,36%
Outlet,2021,39.00,34%
Outlet,2021,42.00,25%
Outlet,2021,48.00,47%
Outlet,2021,50.00,32%
Outlet,2021,53.00,29%
Outlet,2021,60.00,33%
Outlet,2021,66.00,37%
Outlet,2021,71.00,22%
Outlet,2021,74.00,47%
Outlet,2021,68.00,37%
Outlet,2021,74.00,28%
Outlet,2021,72.00,34%
Outlet,2021,59.00,33%
Outlet,2021,68.00,22%
Outlet,2021,75.00,47%
Outlet,2021,68.00,36%
Outlet,2021,60.00,27%
Outlet,2021,62.00,33%
Outlet,2021,64.00,33%
Outlet,2021,63.00,24%
Outlet,2021,60.00,49%
Outlet,2021,44.00,37%
Outlet,2021,45.00,31%
Outlet,2021,39.00,33%
Outlet,2021,44.00,37%
Outlet,2021,54.00,23%
Outlet,2021,42.00,49%
Outlet,2021,39.00,37%
Outlet,2021,43.00,29%
Outlet,2021,43.00,34%
Outlet,2021,40.00,35%
Outlet,2021,47.00,22%
Outlet,2021,53.00,52%
Outlet,2021,41.00,34%
Outlet,2021,46.00,32%
Outlet,2021,44.00,37%
Outlet,2021,47.00,34%
Outlet,2021,58.00,27%
Outlet,2021,66.00,50%
Outlet,2021,58.00,36%
Outlet,2021,55.00,31%
Outlet,2021,64.00,33%
Outlet,2021,58.00,34%
Outlet,2021,64.00,26%
Outlet,2021,64.00,48%
Outlet,2021,30.00,51%
Outlet,2021,36.00,40%
Outlet,2021,26.00,29%
Outlet,2021,30.00,37%
Outlet,2021,36.00,41%
Outlet,2021,35.00,55%
Outlet,2021,36.00,47%
Outlet,2021,31.00,41%
Outlet,2021,23.00,32%
Outlet,2021,28.00,41%
Outlet,2021,29.00,45%
Outlet,2021,30.00,36%
Outlet,2021,30.00,38%
Outlet,2021,35.00,41%
Outlet,2021,43.00,41%
Outlet,2021,38.00,39%
Outlet,2021,43.00,42%
Outlet,2021,35.00,36%
Outlet,2021,38.00,37%
Outlet,2021,44.00,41%
Outlet,2021,41.00,37%
Outlet,2021,32.00,42%
Outlet,2021,40.00,42%
Outlet,2021,47.00,36%
Outlet,2021,39.00,40%
Outlet,2021,40.00,41%
Outlet,2021,37.00,37%
Outlet,2021,33.00,38%
Outlet,2021,34.00,43%
Outlet,2021,44.00,35%
Outlet,2021,37.00,37%
Outlet,2021,45.00,41%
Outlet,2021,58.00,37%
Outlet,2021,61.00,41%
Outlet,2021,68.00,46%
Outlet,2021,82.00,37%
Outlet,2021,60.00,37%
Outlet,2021,60.00,38%
Outlet,2021,62.00,38%
Outlet,2021,65.00,42%
Outlet,2021,72.00,43%
Outlet,2021,82.00,33%
Outlet,2021,67.00,40%
Outlet,2021,53.00,42%
Outlet,2021,53.00,37%
Outlet,2021,52.00,39%
Outlet,2021,51.00,45%
Outlet,2021,55.00,34%
Outlet,2021,35.00,42%
Outlet,2021,43.00,39%
Outlet,2021,34.00,40%
Outlet,2021,37.00,40%
Outlet,2021,39.00,47%
Outlet,2021,33.00,36%
Outlet,2021,28.00,40%
Outlet,2021,39.00,38%
Outlet,2021,39.00,42%
Outlet,2021,31.00,37%
Outlet,2021,42.00,47%
Outlet,2021,40.00,32%
Outlet,2021,34.00,42%
Outlet,2021,34.00,37%
Outlet,2021,33.00,39%
Outlet,2021,36.00,39%
Outlet,2021,56.00,44%
Outlet,2021,60.00,33%
Outlet,2021,49.00,40%
Outlet,2021,54.00,41%
Outlet,2021,53.00,40%
Outlet,2021,51.00,39%
Outlet,2021,59.00,42%
Outlet,2021,65.00,35%
Outlet,2021,23.00,52%
Outlet,2021,28.00,47%
Outlet,2021,18.00,32%
Outlet,2021,21.00,42%
Outlet,2021,30.00,45%
Outlet,2021,25.00,58%
Outlet,2021,26.00,55%
Outlet,2021,27.00,45%
Outlet,2021,17.00,36%
Outlet,2021,16.00,42%
Outlet,2021,28.00,42%
Outlet,2021,18.00,55%
Outlet,2021,20.00,43%
Outlet,2021,22.00,40%
Outlet,2021,16.00,39%
Outlet,2021,20.00,42%
Outlet,2021,28.00,40%
Outlet,2021,21.00,57%
Outlet,2021,20.00,46%
Outlet,2021,20.00,37%
Outlet,2021,10.00,41%
Outlet,2021,14.00,45%
Outlet,2021,24.00,39%
Outlet,2021,20.00,52%
Outlet,2021,27.00,43%
Outlet,2021,22.00,42%
Outlet,2021,19.00,38%
Outlet,2021,19.00,43%
Outlet,2021,29.00,42%
Outlet,2021,32.00,57%
Outlet,2021,21.00,43%
Outlet,2021,18.00,40%
Outlet,2021,13.00,37%
Outlet,2021,13.00,43%
Outlet,2021,24.00,37%
Outlet,2021,32.00,54%
Outlet,2021,28.00,43%
Outlet,2021,20.00,39%
Outlet,2021,19.00,39%
Outlet,2021,16.00,47%
Outlet,2021,28.00,38%
Outlet,2021,32.00,55%
Outlet,2021,27.00,47%
Outlet,2021,28.00,42%
Outlet,2021,23.00,41%
Outlet,2021,14.00,47%
Outlet,2021,23.00,39%
Outlet,2021,27.00,57%
Outlet,2021,23.00,45%
Outlet,2021,19.00,38%
Outlet,2021,7.00,42%
Outlet,2021,7.00,46%
Outlet,2021,16.00,41%
Outlet,2021,18.00,57%
Outlet,2021,24.00,47%
Outlet,2021,14.00,40%
Outlet,2021,13.00,41%
Outlet,2021,13.00,46%
Outlet,2021,20.00,39%
Outlet,2021,25.00,54%
Outlet,2021,22.00,43%
Outlet,2021,14.00,39%
Outlet,2021,14.00,42%
Outlet,2021,15.00,42%
Outlet,2021,28.00,38%
Outlet,2021,35.00,55%
Outlet,2021,29.00,46%
Outlet,2021,22.00,42%
Outlet,2021,20.00,37%
Outlet,2021,22.00,42%
Outlet,2021,27.00,41%
Outlet,2021,29.00,52%
Outlet,2021,24.00,37%
Outlet,2021,29.00,40%
Outlet,2021,31.00,39%
Outlet,2021,30.00,38%
Outlet,2021,35.00,46%
Outlet,2021,28.00,34%
Outlet,2021,22.00,41%
Outlet,2021,29.00,42%
Outlet,2021,28.00,37%
Outlet,2021,29.00,41%
Outlet,2021,32.00,44%
Outlet,2021,28.00,35%
Outlet,2021,28.00,40%
Outlet,2021,40.00,41%
Outlet,2021,41.00,38%
Outlet,2021,39.00,37%
Outlet,2021,43.00,44%
Outlet,2021,40.00,35%
Outlet,2021,44.00,39%
Outlet,2021,39.00,41%
Outlet,2021,47.00,41%
Outlet,2021,34.00,37%
Outlet,2021,36.00,42%
Outlet,2021,49.00,34%
Outlet,2021,39.00,42%
Outlet,2021,36.00,40%
Outlet,2021,39.00,39%
Outlet,2021,33.00,39%
Outlet,2021,33.00,44%
Outlet,2021,46.00,36%
Outlet,2021,43.00,38%
Outlet,2021,47.00,41%
Outlet,2021,53.00,39%
Outlet,2021,62.00,41%
Outlet,2021,67.00,46%
Outlet,2021,74.00,33%
Outlet,2021,60.00,42%
Outlet,2021,66.00,41%
Outlet,2021,66.00,42%
Outlet,2021,61.00,41%
Outlet,2021,68.00,46%
Outlet,2021,78.00,35%
Outlet,2021,69.00,37%
Outlet,2021,62.00,42%
Outlet,2021,50.00,40%
Outlet,2021,50.00,38%
Outlet,2021,53.00,42%
Outlet,2021,53.00,37%
Outlet,2021,34.00,37%
Outlet,2021,43.00,38%
Outlet,2021,39.00,42%
Outlet,2021,38.00,42%
Outlet,2021,48.00,42%
Outlet,2021,36.00,32%
Outlet,2021,29.00,39%
Outlet,2021,37.00,38%
Outlet,2021,37.00,37%
Outlet,2021,34.00,39%
Outlet,2021,40.00,45%
Outlet,2021,41.00,37%
Outlet,2021,34.00,37%
Outlet,2021,37.00,39%
Outlet,2021,32.00,42%
Outlet,2021,39.00,41%
Outlet,2021,50.00,46%
Outlet,2021,53.00,37%
Outlet,2021,51.00,42%
Outlet,2021,56.00,40%
Outlet,2021,48.00,41%
Outlet,2021,53.00,39%
Outlet,2021,54.00,47%
Outlet,2021,55.00,34%
Outlet,2021,28.00,42%
Outlet,2021,31.00,44%
Outlet,2021,33.00,43%
Outlet,2021,34.00,46%
Outlet,2021,33.00,51%
Outlet,2021,34.00,40%
Outlet,2021,24.00,45%
Outlet,2021,31.00,43%
Outlet,2021,34.00,43%
Outlet,2021,33.00,47%
Outlet,2021,33.00,47%
Outlet,2021,32.00,37%
Outlet,2021,29.00,46%
Outlet,2021,38.00,44%
Outlet,2021,39.00,45%
Outlet,2021,43.00,43%
Outlet,2021,40.00,51%
Outlet,2021,29.00,37%
Outlet,2021,38.00,47%
Outlet,2021,36.00,46%
Outlet,2021,40.00,42%
Outlet,2021,27.00,45%
Outlet,2021,34.00,51%
Outlet,2021,39.00,37%
Outlet,2021,32.00,43%
Outlet,2021,40.00,44%
Outlet,2021,37.00,42%
Outlet,2021,33.00,43%
Outlet,2021,32.00,48%
Outlet,2021,46.00,40%
Outlet,2021,47.00,47%
Outlet,2021,55.00,45%
Outlet,2021,55.00,44%
Outlet,2021,59.00,47%
Outlet,2021,70.00,47%
Outlet,2021,80.00,41%
Outlet,2021,62.00,43%
Outlet,2021,67.00,46%
Outlet,2021,69.00,47%
Outlet,2021,62.00,45%
Outlet,2021,73.00,49%
Outlet,2021,81.00,41%
Outlet,2021,73.00,47%
Outlet,2021,57.00,44%
Outlet,2021,50.00,42%
Outlet,2021,55.00,47%
Outlet,2021,47.00,49%
Outlet,2021,46.00,38%
Outlet,2021,33.00,42%
Outlet,2021,40.00,43%
Outlet,2021,30.00,46%
Outlet,2021,34.00,42%
Outlet,2021,41.00,48%
Outlet,2021,30.00,40%
Outlet,2021,25.00,43%
Outlet,2021,34.00,45%
Outlet,2021,33.00,45%
Outlet,2021,31.00,43%
Outlet,2021,39.00,48%
Outlet,2021,44.00,40%
Outlet,2021,28.00,47%
Outlet,2021,35.00,47%
Outlet,2021,30.00,46%
Outlet,2021,40.00,46%
Outlet,2021,53.00,47%
Outlet,2021,64.00,41%
Outlet,2021,46.00,46%
Outlet,2021,52.00,44%
Outlet,2021,53.00,43%
Outlet,2021,53.00,47%
Outlet,2021,55.00,48%
Outlet,2021,59.00,40%
Outlet,2021,14.00,34%
Outlet,2021,20.00,36%
Outlet,2021,21.00,37%
Outlet,2021,26.00,42%
Outlet,2021,28.00,28%
Outlet,2021,23.00,50%
Outlet,2021,18.00,32%
Outlet,2021,28.00,33%
Outlet,2021,28.00,35%
Outlet,2021,27.00,42%
Outlet,2021,31.00,30%
Outlet,2021,26.00,52%
Outlet,2021,21.00,37%
Outlet,2021,27.00,39%
Outlet,2021,20.00,38%
Outlet,2021,26.00,47%
Outlet,2021,32.00,35%
Outlet,2021,25.00,53%
Outlet,2021,15.00,42%
Outlet,2021,21.00,39%
Outlet,2021,19.00,37%
Outlet,2021,20.00,49%
Outlet,2021,27.00,32%
Outlet,2021,23.00,57%
Outlet,2021,14.00,42%
Outlet,2021,22.00,41%
Outlet,2021,18.00,39%
Outlet,2021,24.00,50%
Outlet,2021,34.00,35%
Outlet,2021,33.00,55%
Outlet,2021,31.00,38%
Outlet,2021,35.00,41%
Outlet,2021,34.00,41%
Outlet,2021,33.00,49%
Outlet,2021,43.00,34%
Outlet,2021,39.00,55%
Outlet,2021,35.00,46%
Outlet,2021,40.00,43%
Outlet,2021,34.00,42%
Outlet,2021,38.00,53%
Outlet,2021,43.00,40%
Outlet,2021,51.00,59%
Outlet,2021,38.00,42%
Outlet,2021,37.00,43%
Outlet,2021,39.00,43%
Outlet,2021,33.00,55%
Outlet,2021,39.00,42%
Outlet,2021,44.00,61%
Outlet,2021,41.00,46%
Outlet,2021,38.00,43%
Outlet,2021,43.00,45%
Outlet,2021,40.00,55%
Outlet,2021,42.00,41%
Outlet,2021,36.00,58%
Outlet,2021,30.00,46%
Outlet,2021,27.00,43%
Outlet,2021,31.00,42%
Outlet,2021,35.00,53%
Outlet,2021,25.00,39%
Outlet,2021,34.00,59%
Outlet,2021,27.00,46%
Outlet,2021,28.00,43%
Outlet,2021,42.00,42%
Outlet,2021,43.00,52%
Outlet,2021,41.00,38%
Outlet,2021,51.00,59%
Outlet,2021,40.00,45%
Outlet,2021,41.00,46%
Outlet,2021,47.00,44%
Outlet,2021,44.00,52%
Outlet,2021,43.00,41%
Outlet,2021,47.00,61%
Outlet,2021,23.00,40%
Outlet,2021,30.00,43%
Outlet,2021,31.00,39%
Outlet,2021,30.00,37%
Outlet,2021,35.00,34%
Outlet,2021,27.00,27%
Outlet,2021,21.00,37%
Outlet,2021,28.00,43%
Outlet,2021,28.00,42%
Outlet,2021,26.00,42%
Outlet,2021,36.00,37%
Outlet,2021,31.00,27%
Outlet,2021,29.00,40%
Outlet,2021,38.00,44%
Outlet,2021,37.00,41%
Outlet,2021,38.00,37%
Outlet,2021,41.00,32%
Outlet,2021,37.00,27%
Outlet,2021,40.00,38%
Outlet,2021,37.00,44%
Outlet,2021,42.00,37%
Outlet,2021,40.00,40%
Outlet,2021,43.00,34%
Outlet,2021,49.00,30%
Outlet,2021,38.00,38%
Outlet,2021,36.00,42%
Outlet,2021,41.00,38%
Outlet,2021,39.00,37%
Outlet,2021,39.00,33%
Outlet,2021,53.00,29%
Outlet,2021,37.00,39%
Outlet,2021,36.00,42%
Outlet,2021,41.00,38%
Outlet,2021,38.00,40%
Outlet,2021,43.00,34%
Outlet,2021,46.00,31%
Outlet,2021,40.00,37%
Outlet,2021,40.00,46%
Outlet,2021,39.00,39%
Outlet,2021,36.00,38%
Outlet,2021,40.00,37%
Outlet,2021,46.00,30%
Outlet,2021,41.00,40%
Outlet,2021,46.00,42%
Outlet,2021,37.00,41%
Outlet,2021,43.00,42%
Outlet,2021,45.00,37%
Outlet,2021,48.00,28%
Outlet,2021,35.00,42%
Outlet,2021,34.00,47%
Outlet,2021,34.00,37%
Outlet,2021,33.00,37%
Outlet,2021,41.00,33%
Outlet,2021,43.00,32%
Outlet,2021,36.00,42%
Outlet,2021,33.00,42%
Outlet,2021,31.00,37%
Outlet,2021,32.00,39%
Outlet,2021,44.00,37%
Outlet,2021,47.00,29%
Outlet,2021,31.00,38%
Outlet,2021,38.00,47%
Outlet,2021,33.00,39%
Outlet,2021,33.00,42%
Outlet,2021,44.00,36%
Outlet,2021,39.00,28%
Outlet,2021,35.00,40%
Outlet,2021,33.00,46%
Outlet,2021,35.00,41%
Outlet,2021,32.00,41%
Outlet,2021,42.00,34%
Outlet,2021,43.00,28%
Outlet,2021,27.00,41%
Outlet,2021,30.00,47%
Outlet,2021,32.00,39%
Outlet,2021,30.00,38%
Outlet,2021,33.00,37%
Outlet,2021,36.00,27%
Outlet,2021,27.00,40%
Outlet,2021,36.00,47%
Outlet,2021,35.00,40%
Outlet,2021,29.00,37%
Outlet,2021,34.00,32%
Outlet,2021,35.00,28%
Outlet,2021,30.00,41%
Outlet,2021,36.00,45%
Outlet,2021,44.00,38%
Outlet,2021,37.00,39%
Outlet,2021,41.00,32%
Outlet,2021,44.00,31%
Outlet,2021,41.00,42%
Outlet,2021,43.00,46%
Outlet,2021,44.00,42%
Outlet,2021,37.00,39%
Outlet,2021,46.00,35%
Outlet,2021,56.00,28%
Outlet,2021,43.00,41%
Outlet,2021,46.00,42%
Outlet,2021,46.00,41%
Outlet,2021,43.00,41%
Outlet,2021,45.00,35%
Outlet,2021,56.00,29%
Outlet,2021,37.00,39%
Outlet,2021,47.00,43%
Outlet,2021,41.00,40%
Outlet,2021,37.00,40%
Outlet,2021,44.00,35%
Outlet,2021,50.00,28%
Outlet,2021,41.00,39%
Outlet,2021,45.00,43%
Outlet,2021,39.00,37%
Outlet,2021,39.00,42%
Outlet,2021,40.00,32%
Outlet,2021,49.00,32%
Outlet,2021,40.00,37%
Outlet,2021,44.00,44%
Outlet,2021,46.00,40%
Outlet,2021,46.00,37%
Outlet,2021,48.00,34%
Outlet,2021,50.00,32%
Outlet,2021,37.00,42%
Outlet,2021,39.00,46%
Outlet,2021,39.00,42%
Outlet,2021,37.00,41%
Outlet,2021,40.00,35%
Outlet,2021,48.00,30%
Outlet,2021,35.00,37%
Outlet,2021,38.00,43%
Outlet,2021,34.00,40%
Outlet,2021,35.00,42%
Outlet,2021,41.00,33%
Outlet,2021,57.00,31%
Outlet,2021,47.00,41%
Outlet,2021,44.00,43%
Outlet,2021,46.00,37%
Outlet,2021,40.00,41%
Outlet,2021,54.00,37%
Outlet,2021,56.00,30%
Outlet,2021,44.00,42%
Outlet,2021,47.00,47%
Outlet,2021,44.00,41%
Outlet,2021,45.00,40%
Outlet,2021,55.00,33%
Outlet,2021,56.00,27%
Outlet,2021,24.00,46%
Outlet,2021,27.00,47%
Outlet,2021,32.00,42%
Outlet,2021,28.00,42%
Outlet,2021,35.00,40%
Outlet,2021,28.00,32%
Outlet,2021,23.00,43%
Outlet,2021,27.00,46%
Outlet,2021,28.00,41%
Outlet,2021,30.00,44%
Outlet,2021,34.00,39%
Outlet,2021,28.00,29%
Outlet,2021,30.00,43%
Outlet,2021,37.00,44%
Outlet,2021,39.00,38%
Outlet,2021,38.00,45%
Outlet,2021,41.00,41%
Outlet,2021,40.00,29%
Outlet,2021,37.00,43%
Outlet,2021,40.00,42%
Outlet,2021,36.00,37%
Outlet,2021,40.00,45%
Outlet,2021,38.00,42%
Outlet,2021,56.00,28%
Outlet,2021,37.00,46%
Outlet,2021,36.00,45%
Outlet,2021,40.00,39%
Outlet,2021,34.00,43%
Outlet,2021,39.00,42%
Outlet,2021,53.00,31%
Outlet,2021,35.00,43%
Outlet,2021,41.00,44%
Outlet,2021,39.00,38%
Outlet,2021,33.00,43%
Outlet,2021,42.00,39%
Outlet,2021,53.00,32%
Outlet,2021,37.00,46%
Outlet,2021,37.00,46%
Outlet,2021,41.00,41%
Outlet,2021,39.00,45%
Outlet,2021,39.00,38%
Outlet,2021,51.00,29%
Outlet,2021,39.00,46%
Outlet,2021,44.00,42%
Outlet,2021,42.00,42%
Outlet,2021,42.00,45%
Outlet,2021,51.00,39%
Outlet,2021,50.00,29%
Outlet,2021,31.00,46%
Outlet,2021,38.00,44%
Outlet,2021,32.00,37%
Outlet,2021,35.00,46%
Outlet,2021,36.00,37%
Outlet,2021,46.00,30%
Outlet,2021,34.00,46%
Outlet,2021,34.00,42%
Outlet,2021,32.00,38%
Outlet,2021,32.00,44%
Outlet,2021,41.00,40%
Outlet,2021,46.00,31%
Outlet,2021,36.00,42%
Outlet,2021,40.00,44%
Outlet,2021,39.00,40%
Outlet,2021,37.00,46%
Outlet,2021,47.00,38%
Outlet,2021,46.00,29%
Outlet,2021,42.00,47%
Outlet,2021,39.00,47%
Outlet,2021,36.00,42%
Outlet,2021,40.00,43%
Outlet,2021,44.00,38%
Outlet,2021,47.00,30%
Outlet,2021,26.00,47%
Outlet,2021,30.00,40%
Outlet,2021,24.00,32%
Outlet,2021,25.00,35%
Outlet,2021,35.00,39%
Outlet,2021,30.00,53%
Outlet,2021,31.00,48%
Outlet,2021,27.00,38%
Outlet,2021,21.00,30%
Outlet,2021,19.00,46%
Outlet,2021,26.00,39%
Outlet,2021,20.00,57%
Outlet,2021,20.00,46%
Outlet,2021,20.00,39%
Outlet,2021,11.00,47%
Outlet,2021,15.00,45%
Outlet,2021,25.00,37%
Outlet,2021,17.00,54%
Outlet,2021,19.00,44%
Outlet,2021,20.00,40%
Outlet,2021,11.00,45%
Outlet,2021,16.00,43%
Outlet,2021,30.00,40%
Outlet,2021,22.00,53%
Outlet,2021,27.00,42%
Outlet,2021,28.00,41%
Outlet,2021,26.00,43%
Outlet,2021,24.00,46%
Outlet,2021,34.00,40%
Outlet,2021,35.00,56%
